file,flag,last,mu,sd,upper,lower,zscore,reason
IND001.xlsx,G,2069.0,2051.4666666666667,102.10884171097425,2255.6843500886152,1847.2489832447181,0.17171219494353437,
IND002.xlsx,G,13.97,15.117711666666667,0.6498237574121326,16.41735918149093,13.818064151842401,-1.766189145249674,
IND003.xlsx,G,144.63,147.80266666666665,4.167449206515941,156.13756507969853,139.46776825363477,-0.7612970211385159,
IND004.xlsx,Y,72.864,66.01778333333333,2.8933445703988525,71.80447247413103,60.23109419253562,2.366194727274711,
IND005.xlsx,G,147.174,139.87750000000003,7.185238030156667,154.24797606031336,125.50702393968669,1.01548479944246,
IND006.xlsx,G,107.026,107.40628333333332,0.32719143691265756,108.06066620715863,106.75190045950801,-1.1622655437490532,
IND007.xlsx,G,335.718,319.2468833333333,9.13418539168742,337.51525411670815,300.97851254995845,1.803238708254847,
IND008.xlsx,missing,,,,,,,
IND009.xlsx,G,15.035,17.0394,1.4003074924220573,19.840014984844114,14.238785015155885,-1.4313998966991655,
IND010.xlsx,G,37.896,35.952416666666664,2.8854475521812892,41.723311771029245,30.181521562304084,0.6735812376364494,
IND011.xlsx,G,,,,,,,too_short
IND012.xlsx,G,,,,,,,too_short
IND013.xlsx,G,,,,,,,too_short
IND014.xlsx,G,58.5,54.32858333333333,2.2662330219378504,58.86104937720903,49.79611728945763,1.8406830305118864,
IND015.xlsx,G,36.599,38.71393333333333,1.8556302151982444,42.425193763729816,35.002672902936844,-1.1397385729178733,
IND016.xlsx,Y,57.54,63.332166666666666,2.473963817888659,68.28009430244398,58.38423903088935,-2.341249546490879,
IND017.xlsx,G,,,,,,,too_short
IND018.xlsx,G,7.1268,7.14974,0.029398181349636267,7.208536362699273,7.090943637300728,-0.7803203785694046,
IND019.xlsx,G,7.1268,7.14974,0.029398181349636267,7.208536362699273,7.090943637300728,-0.7803203785694046,
IND020.xlsx,Y,61.29,66.94266666666667,2.3948624641558216,71.73239159497831,62.152941738355025,-2.360330395281889,
IND021.xlsx,G,,,,,,,too_short
IND022.xlsx,G,274.043,265.70195,9.840975177668373,285.3839003553368,246.01999964466327,0.8475836844836189,
IND023.xlsx,G,98.433,98.18746666666668,0.6516607621224929,99.49078819091167,96.88414514242169,0.37678090749796317,
IND024.xlsx,G,95.74,93.90360833333334,1.2388453448395467,96.38129902301243,91.42591764365424,1.4823413385021869,
IND025.xlsx,G,185.23,341.3555,126.82891668733606,595.0133333746721,87.69766662532788,-1.230992931879148,
IND026.xlsx,Y,60.25,59.13666666666666,0.5223717280077931,60.18141012268225,58.091923210651075,2.1313047273429917,
IND027.xlsx,missing,,,,,,,
IND028.xlsx,G,1.1655,1.1671033333333334,0.008249767000090072,1.1836028673335135,1.1506037993331533,-0.19434892322606148,
IND029.xlsx,G,1.1655,1.1671033333333334,0.008249767000090072,1.1836028673335135,1.1506037993331533,-0.19434892322606148,
IND030.xlsx,G,65.09,61.5825,2.315543582689434,66.21358716537887,56.95141283462114,1.5147631105807755,
IND031.xlsx,G,4.25,4.404166666666667,0.12154960121513472,4.647265869096937,4.161067464236397,-1.2683436648533468,
IND032.xlsx,missing,,,,,,,
IND033.xlsx,missing,,,,,,,
IND034.xlsx,Y,2.927,3.48885,0.14086729274982898,3.7705845854996576,3.207115414500342,-3.9885056994586265,
IND035.xlsx,G,1.909,1.9670666666666667,0.03840436896441779,2.0438754045955023,1.8902579287378312,-1.5119807519937725,
IND036.xlsx,G,,,,,,,too_short
IND037.xlsx,Y,259.24442,145.40443116666665,54.34162487947738,254.0876809256214,36.721181407711896,2.0948948266787304,
IND038.xlsx,Y,72.864,66.01768333333334,2.893163070019402,71.80400947337215,60.231357193294535,2.366377732942911,
IND039.xlsx,G,,,,,,,too_short
IND040.xlsx,G,16.53,14.76425,0.93342863724728,16.63110727449456,12.89739272550544,1.8916818378395492,
IND041.xlsx,G,219.0,226.5744680851064,11.367637305463086,249.30974269603257,203.8391934741802,-0.6663185921199503,
IND042.xlsx,G,277.446,265.0129,7.947329764765499,280.907559529531,249.118240470469,1.5644374108045946,
IND043.xlsx,G,97.24,96.60350666666666,0.7753094951626627,98.15412565699198,95.05288767634134,0.8209538736524766,
IND044.xlsx,G,263.02,266.199,7.6246959939393335,281.44839198787867,250.94960801212136,-0.41693465582456435,
IND045.xlsx,Y,45.877,40.41878333333334,2.7232035796813028,45.865190492695945,34.97237617397073,2.004336623009816,
IND046.xlsx,G,6.86,6.9478333333333335,0.30539096071903277,7.558615254771399,6.337051411895268,-0.2876094732029153,
IND047.xlsx,G,7.39,7.570333333333333,0.27883667063157597,8.128006674596485,7.012659992070181,-0.6467346383274173,
IND048.xlsx,G,24.118,21.46935,2.1792008919555035,25.827751783911005,17.110948216088993,1.2154225935651288,
IND049.xlsx,Y,525.48,450.91116666666665,28.00360542809359,506.9183775228538,394.9039558104795,2.6628297390065683,
IND050.xlsx,G,59.07,62.65755,2.1335422906127137,66.92463458122543,58.390465418774575,-1.6814993617819136,
IND051.xlsx,Y,1422.15,1393.8083333333334,12.42652796327487,1418.6613892598832,1368.9552774067836,2.2807389763598596,
IND052.xlsx,G,2872.45,2854.7235,21.939957598338957,2898.603415196678,2810.8435848033223,0.807955071040876,
IND053.xlsx,G,56.84,50.03566666666667,5.7319648657526034,61.499596398171875,38.57173693516147,1.1870856665552725,
IND054.xlsx,G,78.62,78.99133333333333,4.530804368124779,88.05294206958288,69.92972459708378,-0.08195748550648936,
IND055.xlsx,G,,,,,,,too_short
IND056.xlsx,G,,,,,,,too_short
IND057.xlsx,G,57.45,53.394133333333336,2.3775797040034123,58.14929274134016,48.63897392532651,1.7058804211010568,
IND058.xlsx,G,1840.77,1839.5025,5.938452835825561,1851.3794056716513,1827.6255943283488,0.21343943196001153,
IND059.xlsx,G,24817.95,23980.879333333334,625.8814305411236,25232.64219441558,22729.116472251088,1.3374269083889472,
IND060.xlsx,G,37.24,34.311166666666665,2.4271870492859344,39.16554076523853,29.456792568094798,1.2066780490588824,
IND061.xlsx,G,,,,,,,too_short
IND062.xlsx,G,178.15,170.7695,11.169344418989045,193.10818883797808,148.4308111620219,0.6607818438701197,
IND063.xlsx,G,,,,,,,too_short
IND064.xlsx,G,1310.32,1735.2783673469387,406.07263486865406,2547.423637084247,923.1330976096306,-1.0465082619625263,
IND065.xlsx,G,4.3,4.299,0.10044401425669479,4.49988802851339,4.0981119714866105,0.009955794851486571,
IND066.xlsx,G,6777.981,6041.335316666667,408.8897390760282,6859.114794818723,5223.5558385146105,1.8015753709005708,
IND067.xlsx,missing,,,,,,,
IND068.xlsx,G,6664.01,6526.759999999999,133.73624461355124,6794.232489227102,6259.287510772897,1.0262737704098328,
IND069.xlsx,G,,,,,,,too_short
IND070.xlsx,G,7.1268,7.14974,0.029398181349636267,7.208536362699273,7.090943637300728,-0.7803203785694046,
IND071.xlsx,Y,1422.15,1393.8083333333334,12.42652796327487,1418.6613892598832,1368.9552774067836,2.2807389763598596,
IND072.xlsx,G,4.0088,4.175471666666667,0.1071016263363486,4.389674919339364,3.9612684139939693,-1.5562010808616549,
IND073.xlsx,G,3.4573,3.6362916666666667,0.1168551472146433,3.8700019610959533,3.40258137223738,-1.531739687408797,
IND074.xlsx,G,3.5916,3.7235799999999997,0.099569077863904,3.9227181557278077,3.5244418442721916,-1.3255119242983893,
IND075.xlsx,Y,2.2736,2.372985,0.035336146861250674,2.4436572937225014,2.3023127062774984,-2.812559059997133,
IND076.xlsx,G,3.542,3.670544,0.1015881859633884,3.873720371926777,3.467367628073223,-1.2653439844503818,
IND077.xlsx,Y,20.78,16.424333333333333,2.019036376316429,20.46240608596619,12.386260580700476,2.157299748414258,
IND078.xlsx,G,91.17,90.17518833333334,1.180542163597085,92.5362726605275,87.81410400613917,0.8426735591005874,
IND079.xlsx,Y,24.97,19.557166666666667,2.1653229871982216,23.88781264106311,15.226520692270224,2.499781032822805,
IND080.xlsx,G,31.1325,30.90002833333333,0.8829849932835339,32.665998319900396,29.134058346766263,0.26327929515787396,
IND081.xlsx,G,108421.64,113828.57049999999,4347.988537323742,122524.54757464747,105132.5934253525,-1.243547551606022,
IND082.xlsx,missing,,,,,,,
IND083.xlsx,missing,,,,,,,
IND084.xlsx,missing,,,,,,,
IND085.xlsx,missing,,,,,,,
IND086.xlsx,missing,,,,,,,
IND087.xlsx,missing,,,,,,,
IND088.xlsx,missing,,,,,,,
IND089.xlsx,missing,,,,,,,
IND090.xlsx,missing,,,,,,,
IND091.xlsx,missing,,,,,,,
