file,flag,last,mu,sd,upper,lower,zscore,reason
IND001.xlsx,G,1932.0,2051.7833333333333,111.14796319421903,2274.0792597217715,1829.4874069448952,-1.0776925630569127,
IND002.xlsx,Y,14.32,15.453048333333333,0.5196697231549008,16.492387779643135,14.413708887023532,-2.1803239304661184,
IND003.xlsx,G,150.6,147.28483333333332,4.396934345528767,156.07870202439085,138.4909646422758,0.7539722920897955,
IND004.xlsx,Y,69.725,65.32438333333333,2.0205694996847026,69.36552233270274,61.28324433396392,2.177909083232897,
IND005.xlsx,G,133.598,139.65161666666665,6.564990426730788,152.78159752012823,126.52163581320508,-0.9221059397159245,
IND006.xlsx,G,107.874,107.44284999999999,0.2952029711344913,108.03325594226898,106.852444057731,1.46052053047791,
IND007.xlsx,G,317.175,317.47231666666664,7.206911454734467,331.8861395761356,303.0584937571977,-0.04125438040054094,
IND008.xlsx,missing,,,,,,,
IND009.xlsx,G,15.054,17.25023333333333,1.3446138896435051,19.93946111262034,14.56100555404632,-1.6333561256872136,
IND010.xlsx,Y,41.026,35.125416666666666,2.644062620865042,40.41354190839675,29.83729142493658,2.231635244479527,
IND011.xlsx,G,,,,,,,too_short
IND012.xlsx,G,,,,,,,too_short
IND013.xlsx,G,,,,,,,too_short
IND014.xlsx,G,56.407,53.95916666666666,1.8295163401533907,57.61819934697344,50.30013398635988,1.3379674614592967,
IND015.xlsx,G,39.159,39.26083333333334,2.091990289705794,43.44481391274493,35.07685275392175,-0.04867772753747344,
IND016.xlsx,G,61.79,64.30066666666667,2.019602986287431,68.33987263924153,60.26146069409181,-1.2431486206514022,
IND017.xlsx,G,,,,,,,too_short
IND018.xlsx,G,7.1487,7.15424,0.029741644204709688,7.213723288409419,7.0947567115905805,-0.18627080472984076,
IND019.xlsx,G,7.1487,7.15424,0.029741644204709688,7.213723288409419,7.0947567115905805,-0.18627080472984076,
IND020.xlsx,G,65.57,67.72933333333333,1.7882457574082553,71.30582484814984,64.15284181851682,-1.207514864435024,
